Sender,Message Content,Category
bankalbilad,عميلنا العزيز تم فتح حسابكم لدي بنك البلاد ورقم الايبان هو SA9999,Financial
bankalbilad,عميلنا العزيز تم اصدار بطاقه مدي الرقميه المنتهيه ب 9064 ويمكنك الدخول علي حسابك عبر تطبيق البلاد واعداد الرمز السري للبطاقه,Financial
aramex,Your aramex activation key is if you did not register please ignore this message,Stores
saifgallery,رمز توثيق جوالك في السيف غاليري 22,Stores
bankalbilad,عميلنا العزيز لتجنب تجميد حسابكم نامل منكم الدخول علي البلاد نت لتحديث بيانات جهه العمل خلال مده 30 يوم,Financial
saifgallery,يالغالي ـه طلبك رقم AGSA2110313593 اكدناه والحين يجهزونه عشانك,Stores
saifgallery,عميلنا العزيز شحنتك رقم سلمناها لشركه الشحن و رح تتواصل معك خليك قريب,Stores
bankalbilad,تم اضافه بطاقتك البنكيه 9064 الي تطبيق Apple Pay بنجاح,Financial
awon,Flex308032 لقد تم استلام المبلغ للعقد 100 00 بقيمه,Financial
awon,Flex308032لقد تم استلام المبلغ للعقد 100 00بقيمه,Financial
noon daily,تم تاكيد طلبك الرجاء مراجعه بريدك الالكتروني لمزيد من المعلومات,Stores
mawarid,عميلنا العزيز تم استلام مبلغ 160 00 عن طريق سداد و ذلك علي عقد رقم RH0873319,Commercial
noon daily,هلا خرجت منتجات من طلبك رقم للتوصيل,Stores
noon,طلبيتك رقم الان علي باب بيتك الرجاء استلامها في اقرب وقت ممكن,Stores
alrajhibank,نشكرك علي تفعيل بطاقتك 6240 للعروض والخصومات يرجي زياره موقع المصرف,Financial
966536591700,بكره مايجي,Personal
mawarid,عميلنا العزيز تم استلام مبلغ 120 00 عن طريق سداد و ذلك علي عقد رقم RH0890661,Commercial
noon,شكرا لك استلمنا طلبك علي نون رقم NSADB5361 وسنخبرك عندما يتم تاكيده,Stores
dr.alhabib,بناء علي طلبكم تم الغاء موعدكم مع د الحرافشه,Health
dr.alhabib,بناء علي طلبكم تم الغاء موعدكم مع د امل الحميدان,Health
shein,بسبب زياده عدد الطلبات حاليا سيتاخر طلبك GSHMPNWH لبعض الوقت سنقوم بالاستعجال في تجهيز الطلب وشحنه في اقرب وقت ممكن لاجلك,Stores
mawarid,عميلنا العزيز تم استلام مبلغ 120 00 عن طريق سداد و ذلك علي عقد رقم RH0905206,Commercial
dr.alhabib,بناء علي طلبكم تم الغاء موعدكم مع د احمد الدوسري,Health
dr.alhabib,بناء علي طلبكم تم الغاء موعدكم مع د اسماء بوقريط,Health
saco-online,شكرا لتسجيلك علي موقع ساكو تم انشاء الحساب بنجاح,Stores
mawarid,عميلنا العزيز تم استلام مبلغ قدره 125 00 عن طريق Apple pay,Commercial
mawarid,عميلنا العزيز تم تنشيط عقدك رقم HCR016463 لخدمات الساعه,Commercial
mawarid,عميلنا العزيز نود اسعاركم باكتمال عقدك رقمHCR016463,Commercial
tadawulaty,عزيزي المستثمر تم ايداع ارباح نقديه لاسهم النايفات 4081 في حسابك الاستثماري بواقع 75 ريال لكل سهم لدي عضو الحفظ الراجحي الماليه,Financial
mawarid,عميلنا العزيز تم تنشيط عقدك رقم HCR028401 لخدمات الساعه,Commercial
mawarid,عميلنا العزيز نود اسعاركم باكتمال عقدك رقمHCR028401,Commercial
naqel,Hi The attempt to return your order 12939222 for RIVA was failed due to Canceled by Client,Services
mawarid,عميلنا العزيز تم استلام مبلغ قدره 105 00 عن طريق Apple pay,Commercial
mawarid,عميلنا العزيز تم تنشيط عقدك رقم HCR038548 لخدمات الساعه,Commercial
mawarid,عميلنا العزيز نود اسعاركم باكتمال عقدك رقمHCR038548,Commercial
mawarid,عميلنا العزيز تم تنشيط عقدك رقم HCR048157 لخدمات الساعه,Commercial
mawarid,عميلنا العزيز نود اسعاركم باكتمال عقدك رقمHCR048157,Commercial
mawarid,عميلنا العزيز تم استلام مبلغ قدره 135 00 عن طريق Sadad,Commercial
mawarid,عميلنا العزيز تم تنشيط عقدك رقم HCR063077 لخدمات الساعه,Commercial
stc,عميلنا العزيز STC ترحب بك و حمدا لله علي سلامتك Dear Customer STC welcomes you and wishes you a pleasant time,Promotional
sivvi,استلمنا طلبك رقم NSAE1S095 وسنخبرك عندما يتم تاكيده,Stores
mawarid,عميلنا العزيز نود اسعاركم باكتمال عقدك رقمHCR087473,Commercial
966505501157,السلام عليكم تم الاتصال بك لتحديد موعد لاخذ مقاس المطبخ ارجو معاوده شركه نادي المطابخ م سمؤال حسن,Personal
awon,Flex407642 لقد تم استلام المبلغ للعقد 115 00 بقيمه,Commercial
awon,Flex411760 لقد تم استلام المبلغ للعقد 100 00 بقيمه,Commercial
mawarid,عميلنا العزيز تم استلام مبلغ قدره 120 00 عن طريق Apple pay,Commercial
alrajhibank,تم تنشيط المستفيد شركه الغابه المحدوده,Financial
alrajhibank,تم تسجيلك بنجاح في خدمه الهاتف المصرفي,Financial
alrajhibank,تم تنشيط المستفيد شركه امواج المحيط للصناعه شركه,Financial
donationsa,عزيزنا المضحي عبر المنصه الوطنيه للتبرعات نفيدكم باستلام طلب توكيل تنفيذ اضحيه من نوع خروف بمبلغ 809 0 ريال سعودي سائلين الله لكم القبول,Stores
donationsa,و ما انفقتم من شيء فهو يخلفه وهو خير الرازقين شكرا لتبرعكم المنصه الوطنيه للتبرعات,Stores
alrajhibank,نهنئكم بعيد الاضحي المبارك وكل عام وانتم بخير مصرفيه تميز,Promotional
stc,Dear Customer We wanted to let you know that you have consumed the whole data available for Mofawtar 2 8GB package You can enjoy unlimited internet without fair usage policy by upgrading your plan to Mofawtar 4 package Send Mofawtar 4 to 900 to know more Or you can subscribe to one time internet packages Send 2999 to 900 to know about the internet packages With always on feature You have 8GB additional internet with 256 Kbps internet speed Have a nice day,Telecommunications
900,مرحبا زينب هذه قائمه بباقات انترنت شراء لمره واحده لباقات التواصل الاجتماعي باقه ١٠ جيجا بيانات التواصل الاجتماعي ارسل 2126 80 5 ريال شهريا باقه ٢٠ جيجا بيانات التواصل الاجتماعي ارسل 2217 92 ريال شهريا عرض لفتره محدود باقه ١٠٠ جيجا بيانات التواصل الاجتماعي ارسل 2219 138 ريال شهريا عرض لفتره محدود باقه التواصل الاجتماعي بلس اللا محدوده ارسل 2135 161 ريال شهريا باقه التواصل الاجتماعي اللا محدود ارسل 2136 80 5 ريال شهريا لباقات انترنت الالعاب باقه ١٠ جيجا العاب ليفل اب صالحه لمده شهر ارسل 2111 سعر الباقه 60 ريال باقه ١٥ جيجا العاب ليفل اب صالحه لمده شهر ارسل 2112 سعر الباقه 69 ريال باقه ٤ جيجا العاب ليفل اب صالحه لمده شهر ارسل 2172 سعر الباقه ٣٦ ريال لباقات الانترنت باقه انترنت ١ جيجا لمره واحده صالحه لمده شهر ارسل 2116 سعر الباقه 34 5 ريال باقه انترنت ٢ جيجا لمره واحده صالحه لمده شهر ارسل 2119 سعر الباقه 57 5 ريال باقه انترنت ٥ جيجا لمره واحده صالحه لمده شهر ارسل 2117 سعر الباقه 86 25 ريال باقه انترنت ١٠ جيجا لمره واحده صالحه لمده شهر ارسل 2118 سعر الباقه 109 25 ريال باقه 40 جيجا انترنت صالحه لمده شهر ارسل 2134 سعر الباقه 138 ريال باقه انترنت لا محدود صالحه لمده يومين ارسل 2125 سعر الباقه 40 25 ريال باقه انترنت لا محدود صالحه لمده يوم ارسل 2124 سعر الباقه 23 ريال باقه انترنت لا محدود صالحه لمده اسبوع ارسل 2130 سعر الباقه 97 75 ريال باقه انترنت لا محدود صالحه لمده اسبوعين ارسل 2131 سعر الباقه 189 75 ريال الاسعار تشمل ضريبه القيمه المضافه 15 بيانات باقات التواصل الاجتماعي مخصصه لتستخدم لتطبيقات التواصل التاليه واتس اب يوتيوب سناب شات انستقرام فيسبوك تويتر و تويتش ما عدا باقه سوشل لا محدود لا يتوفر فيها يوتيوب بيانات باقات الالعاب مخصصه لتستخدم للالعاب التاليه PUPG Fortnite 8 ball pool MobileLegends Clash Royal Mine Craft and Call of duty Modern warfare سياسه الاستخدام العادل لا تطبق علي هذه الباقه,Telecommunications
